agency,dac_category,country,amt
MCC,Agriculture,Georgia,9390686.0
MCC,Agriculture,Honduras,9122199.0
MCC,Agriculture,Mali,10038944.0
MCC,Agriculture,Moldova,20957980.0
MCC,Agriculture,Morocco,43103511.0
MCC,Agriculture,Mozambique,1423449.0
MCC,Agriculture,Namibia,4284413.0
MCC,Agriculture,Niger,1818857.0
MCC,Agriculture,Senegal,24106091.0
MCC,Economic Growth,Benin,6552079.0
MCC,Economic Growth,El Salvador,1294657.0
MCC,Economic Growth,Madagascar,7857749.0
MCC,Economic Growth,Morocco,7700034.0
MCC,Economic Growth,Namibia,2974272.0
MCC,Education,Burkina Faso,12259.0
MCC,Education,El Salvador,26788895.0
MCC,Education,Georgia,7300777.0
MCC,Education,Guatemala,4976349.0
MCC,Education,Mongolia,22387613.0
MCC,Education,Morocco,104832.0
MCC,Education,Namibia,14037624.0
MCC,Governance,Burkina Faso,2204742.0
MCC,Governance,Indonesia,1966176.0
MCC,Governance,Madagascar,1783261.0
MCC,Governance,Mali,133219.0
MCC,Governance,Mongolia,6151019.0
MCC,Governance,Nicaragua,4276981.0
MCC,Governance,Philippines,6287140.0
MCC,Governance,Zambia,261200.0
MCC,Health and Population,Cabo Verde,13306282.0
MCC,Health and Population,Cote d'Ivoire,267879.0
MCC,Health and Population,Indonesia,17875897.0
MCC,Health and Population,Jordan,64415554.0
MCC,Health and Population,Lesotho,22975440.0
MCC,Health and Population,Mongolia,3225167.0
MCC,Health and Population,Mozambique,9917960.0
MCC,Health and Population,Tanzania,18171817.0
MCC,Health and Population,Zambia,8985674.0
MCC,Infrastructure,Benin,39900655.0
MCC,Infrastructure,Burkina Faso,86023859.0
MCC,Infrastructure,Cabo Verde,7756635.0
MCC,Infrastructure,Cote d'Ivoire,5300870.0
MCC,Infrastructure,El Salvador,12582.0
MCC,Infrastructure,Georgia,30276929.0
MCC,Infrastructure,Ghana,46929663.0
MCC,Infrastructure,Honduras,1623316.0
MCC,Infrastructure,Kosovo,440116.0
MCC,Infrastructure,Liberia,11903578.0
MCC,Infrastructure,Malawi,1170739.0
MCC,Infrastructure,Mali,53532816.0
MCC,Infrastructure,Mozambique,1334647.0
MCC,Infrastructure,Nicaragua,8182014.0
MCC,Infrastructure,Niger,3150000.0
MCC,Infrastructure,Senegal,749904.0
MCC,Infrastructure,Tanzania,15321804.0
MCC,Infrastructure,Vanuatu,562990.0
MCC,Other,Albania,13485.0
MCC,Other,Armenia,438910.0
MCC,Other,Benin,4843889.0
MCC,Other,Burkina Faso,4726533.0
MCC,Other,Cabo Verde,4581326.0
MCC,Other,Cote d'Ivoire,200245.0
MCC,Other,El Salvador,2721559.0
MCC,Other,Georgia,2025890.0
MCC,Other,Ghana,2349077.0
MCC,Other,Guatemala,1715404.0
MCC,Other,Honduras,5924872.0
MCC,Other,Indonesia,6012129.0
MCC,Other,Jordan,342849.0
MCC,Other,Kosovo,4861386.0
MCC,Other,Lesotho,2598477.0
MCC,Other,Liberia,1523515.0
MCC,Other,Madagascar,358443.0
MCC,Other,Malawi,2796766.0
MCC,Other,Mali,3168694.0
MCC,Other,Moldova,672201.0
MCC,Other,Mongolia,4442832.0
MCC,Other,Morocco,5701858.0
MCC,Other,Mozambique,1371531.0
MCC,Other,Namibia,3811482.0
MCC,Other,Nepal,1829094.0
MCC,Other,Nicaragua,3273530.0
MCC,Other,Niger,1199430.0
MCC,Other,Philippines,1925346.0
MCC,Other,Sao Tome and Principe,158432.0
MCC,Other,Senegal,3566185.0
MCC,Other,Sierra Leone,183143.0
MCC,Other,Solomon Islands,193340.0
MCC,Other,Sri Lanka,511560.0
MCC,Other,Tanzania,7168323.0
MCC,Other,Timor-Leste,158585.0
MCC,Other,Togo,77535.0
MCC,Other,Tunisia,1010385.0
MCC,Other,Vanuatu,702549.0
MCC,Other,Zambia,731683.0
NAVY,Governance,Antigua and Barbuda,111774.0
NAVY,Governance,Argentina,1248035.0
NAVY,Governance,Bahrain,138676.0
NAVY,Governance,Cambodia,563900.0
NAVY,Governance,Chile,22071.0
NAVY,Governance,Colombia,331613.0
NAVY,Governance,Dominican Republic,391138.0
NAVY,Governance,Estonia,582821.0
NAVY,Governance,Greece,2572690.0
NAVY,Governance,Honduras,970299.0
NAVY,Governance,Israel,24982.0
NAVY,Governance,Kazakhstan,80643.0
NAVY,Governance,Madagascar,81390.0
NAVY,Governance,Marshall Islands,166678.0
NAVY,Governance,Micronesia (Federated States),406407.0
NAVY,Governance,Pakistan,166574.0
NAVY,Governance,Panama,331613.0
NAVY,Governance,Philippines,11688184.0
NAVY,Governance,Poland,37857097.0
NAVY,Governance,Senegal,81390.0
NAVY,Governance,Thailand,802.0
NAVY,Governance,Turkey,8440392.0
NAVY,Governance,Uganda,1151114.0
NAVY,Governance,Ukraine,1486302.0
NSF,Governance,Azerbaijan,192788.0
NSF,Governance,Georgia,1003521.0
NSF,Governance,Kazakhstan,248335.0
NSF,Governance,Moldova,2028637.0
NSF,Governance,Russia,5419137.0
NSF,Governance,Turkmenistan,35560.0
NSF,Governance,Ukraine,3621161.0
NSF,Governance,Uzbekistan,2439961.0
PC,Administrative Costs,Bolivia,2027.0
PC,Administrative Costs,Burkina Faso,135793.0
PC,Administrative Costs,Burma (Myanmar),897229.0
PC,Administrative Costs,Cabo Verde,64454.0
PC,Administrative Costs,Kenya,1029261.0
PC,Administrative Costs,Mauritania,995947.0
PC,Administrative Costs,Nicaragua,297150.0
PC,Administrative Costs,Sri Lanka,1274.0
PC,Education,Albania,1002719.0
PC,Education,Armenia,540200.0
PC,Education,Azerbaijan,746995.0
PC,Education,Belize,1072744.0
PC,Education,Benin,1552288.0
PC,Education,Botswana,233223.0
PC,Education,Bulgaria,969254.0
PC,Education,Burkina Faso,2471657.0
PC,Education,Burma (Myanmar),186029.0
PC,Education,Cabo Verde,228865.0
PC,Education,Cambodia,1014444.0
PC,Education,Cameroon,1148190.0
PC,Education,China (P.R.C.),1534987.0
PC,Education,Colombia,452142.0
PC,Education,Comoros,496083.0
PC,Education,Costa Rica,789682.0
PC,Education,Dominican Republic,805912.0
PC,Education,Ecuador,1450149.0
PC,Education,El Salvador,622413.0
PC,Education,Eswatini,503218.0
PC,Education,Ethiopia,1968020.0
PC,Education,Fiji,524489.0
PC,Education,Gambia,208677.0
PC,Education,Georgia,2071225.0
PC,Education,Ghana,803340.0
PC,Education,Guatemala,208939.0
PC,Education,Guinea,1198143.0
PC,Education,Guyana,103102.0
PC,Education,Honduras,715525.0
PC,Education,Indonesia,2252486.0
PC,Education,Jamaica,1851863.0
PC,Education,Jordan,323992.0
PC,Education,Kenya,150604.0
PC,Education,Kosovo,516036.0
PC,Education,Kyrgyzstan,398475.0
PC,Education,Lesotho,401481.0
PC,Education,Liberia,815589.0
PC,Education,Madagascar,1093901.0
PC,Education,Malawi,1689893.0
PC,Education,Mali,304517.0
PC,Education,Mexico,65451.0
PC,Education,Micronesia (Federated States),1543164.0
PC,Education,Moldova,1049292.0
PC,Education,Mongolia,2308822.0
PC,Education,Morocco,9202737.0
PC,Education,Mozambique,1938172.0
PC,Education,Namibia,2501520.0
PC,Education,Nepal,153063.0
PC,Education,Nicaragua,1127185.0
PC,Education,North Macedonia,3325657.0
PC,Education,Panama,1344991.0
PC,Education,Paraguay,1051182.0
PC,Education,Peru,1095298.0
PC,Education,Philippines,1165300.0
PC,Education,Romania,77222.0
PC,Education,Rwanda,2609164.0
PC,Education,Samoa,1005433.0
PC,Education,Senegal,678943.0
PC,Education,Sierra Leone,334629.0
PC,Education,South Africa,1813105.0
PC,Education,Suriname,32993.0
PC,Education,Tanzania,1728438.0
PC,Education,Thailand,235024.0
PC,Education,Timor-Leste,211088.0
PC,Education,Togo,433465.0
PC,Education,Tonga,1292596.0
PC,Education,Turkmenistan,191249.0
PC,Education,Uganda,1537879.0
PC,Education,Ukraine,3538929.0
PC,Education,Vanuatu,626028.0
PC,Education,Zambia,2414.0
PC,Governance,Albania,461834.0
PC,Governance,Armenia,500573.0
PC,Governance,Azerbaijan,923593.0
PC,Governance,Benin,238612.0
PC,Governance,Burkina Faso,244881.0
PC,Governance,Cabo Verde,69787.0
PC,Governance,Cameroon,1367038.0
PC,Governance,Colombia,246270.0
PC,Governance,Costa Rica,1480419.0
PC,Governance,Dominican Republic,1063003.0
PC,Governance,Ecuador,460744.0
PC,Governance,El Salvador,681553.0
PC,Governance,Eswatini,2204.0
PC,Governance,Ethiopia,31491.0
PC,Governance,Gambia,354900.0
PC,Governance,Georgia,1002054.0
PC,Governance,Ghana,1699276.0
PC,Governance,Guatemala,23194.0
PC,Governance,Guinea,26084.0
PC,Governance,Honduras,27530.0
PC,Governance,Kazakhstan,58117.0
PC,Governance,Kenya,161570.0
PC,Governance,Kosovo,19955.0
PC,Governance,Kyrgyzstan,200367.0
PC,Governance,Lesotho,72599.0
PC,Governance,Madagascar,976446.0
PC,Governance,Malawi,173324.0
PC,Governance,Mali,153799.0
PC,Governance,Mexico,182733.0
PC,Governance,Moldova,100730.0
PC,Governance,Mongolia,162696.0
PC,Governance,Morocco,212586.0
PC,Governance,Namibia,671219.0
PC,Governance,Nepal,346913.0
PC,Governance,Nicaragua,239261.0
PC,Governance,Niger,290803.0
PC,Governance,North Macedonia,630299.0
PC,Governance,Panama,2792700.0
PC,Governance,Paraguay,3536976.0
PC,Governance,Peru,755908.0
PC,Governance,Philippines,960.0
PC,Governance,Romania,71932.0
PC,Governance,Senegal,2010208.0
PC,Governance,Suriname,62146.0
PC,Governance,Tanzania,192228.0
PC,Governance,Thailand,181376.0
PC,Governance,Timor-Leste,39273.0
PC,Governance,Togo,78228.0
PC,Governance,Uganda,1923595.0
PC,Governance,Ukraine,314918.0
PC,Governance,Vanuatu,9532.0
PC,Governance,Zambia,1858461.0
PC,Health and Population,Albania,485393.0
PC,Health and Population,Armenia,121640.0
PC,Health and Population,Belize,949580.0
PC,Health and Population,Benin,815480.0
PC,Health and Population,Botswana,2547789.0
PC,Health and Population,Burkina Faso,1238469.0
PC,Health and Population,Cambodia,1765082.0
PC,Health and Population,Cameroon,1430580.0
PC,Health and Population,Dominican Republic,311228.0
PC,Health and Population,Ecuador,1012852.0
PC,Health and Population,El Salvador,82972.0
PC,Health and Population,Eswatini,1169530.0
PC,Health and Population,Ethiopia,2001907.0
PC,Health and Population,Fiji,1257260.0
PC,Health and Population,Gambia,330757.0
PC,Health and Population,Ghana,481382.0
PC,Health and Population,Guatemala,4271883.0
PC,Health and Population,Guinea,520172.0
PC,Health and Population,Guyana,507837.0
PC,Health and Population,Honduras,364494.0
PC,Health and Population,Jamaica,558766.0
PC,Health and Population,Jordan,135338.0
PC,Health and Population,Kazakhstan,3475.0
PC,Health and Population,Kenya,119358.0
PC,Health and Population,Kyrgyzstan,218149.0
PC,Health and Population,Lesotho,834925.0
PC,Health and Population,Liberia,329054.0
PC,Health and Population,Madagascar,940356.0
PC,Health and Population,Malawi,1368768.0
PC,Health and Population,Mali,233362.0
PC,Health and Population,Moldova,630526.0
PC,Health and Population,Mongolia,737369.0
PC,Health and Population,Morocco,462141.0
PC,Health and Population,Mozambique,6660915.0
PC,Health and Population,Namibia,3262642.0
PC,Health and Population,Nicaragua,760315.0
PC,Health and Population,Niger,67641.0
PC,Health and Population,Panama,303582.0
PC,Health and Population,Paraguay,340598.0
PC,Health and Population,Peru,3306918.0
PC,Health and Population,Rwanda,1814457.0
PC,Health and Population,Senegal,1437564.0
PC,Health and Population,Sierra Leone,199677.0
PC,Health and Population,South Africa,3056880.0
PC,Health and Population,Suriname,206639.0
PC,Health and Population,Tanzania,1296142.0
PC,Health and Population,Thailand,182727.0
PC,Health and Population,Togo,851363.0
PC,Health and Population,Turkmenistan,417625.0
PC,Health and Population,Uganda,427379.0
PC,Health and Population,Ukraine,524157.0
PC,Health and Population,Vanuatu,1115261.0
PC,Health and Population,Zambia,3723301.0
PC,Other,Albania,3328052.0
PC,Other,Armenia,2011619.0
PC,Other,Azerbaijan,2581629.0
PC,Other,Bahrain,232696.0
PC,Other,Bangladesh,1577435.0
PC,Other,Belize,9838091.0
PC,Other,Benin,9184980.0
PC,Other,Bolivia,2954977.0
PC,Other,Botswana,6619141.0
PC,Other,Brazil,35982898.0
PC,Other,Bulgaria,6941789.0
PC,Other,Burkina Faso,4218264.0
PC,Other,Burundi,1165161.0
PC,Other,Cabo Verde,1606452.0
PC,Other,Cameroon,15356972.0
PC,Other,Chad,6414204.0
PC,Other,China (P.R.C.),4836467.0
PC,Other,Congo (Kinshasa),6095723.0
PC,Other,Costa Rica,14712672.0
PC,Other,Cote d'Ivoire,10962510.0
PC,Other,Dominican Republic,7741066.0
PC,Other,Ecuador,46085093.0
PC,Other,El Salvador,10841348.0
PC,Other,Eswatini,5893497.0
PC,Other,Ethiopia,30602623.0
PC,Other,Fiji,361919.0
PC,Other,Gabon,19613567.0
PC,Other,Gambia,14127901.0
PC,Other,Georgia,2708985.0
PC,Other,Ghana,305445.0
PC,Other,Guatemala,25136809.0
PC,Other,Guinea,2306133.0
PC,Other,Guinea-Bissau,3535976.0
PC,Other,Guyana,1383983.0
PC,Other,Haiti,6032870.0
PC,Other,Honduras,17441244.0
PC,Other,Hungary,593007.0
PC,Other,India,2646118.0
PC,Other,Jamaica,13102980.0
PC,Other,Jordan,1137534.0
PC,Other,Kazakhstan,2722191.0
PC,Other,Kenya,23653000.0
PC,Other,Kiribati,1515590.0
PC,Other,Kyrgyzstan,1647816.0
PC,Other,Lesotho,12780199.0
PC,Other,Liberia,44660713.0
PC,Other,Lithuania,501856.0
PC,Other,Madagascar,3713608.0
PC,Other,Malawi,1513566.0
PC,Other,Malaysia,16652507.0
PC,Other,Mali,18930112.0
PC,Other,Malta,3897.0
PC,Other,Mauritania,2838546.0
PC,Other,Mexico,1445214.0
PC,Other,Mongolia,5395312.0
PC,Other,Morocco,9022058.0
PC,Other,Nepal,9394044.0
PC,Other,Nicaragua,6040184.0
PC,Other,Niger,7629700.0
PC,Other,North Macedonia,57824.0
PC,Other,Pakistan,1044785.0
PC,Other,Panama,2749183.0
PC,Other,Papua New Guinea,1865919.0
PC,Other,Paraguay,714326.0
PC,Other,Peru,2229315.0
PC,Other,Philippines,16691032.0
PC,Other,Poland,5926681.0
PC,Other,Romania,67444.0
PC,Other,Rwanda,506118.0
PC,Other,Samoa,1062708.0
PC,Other,Senegal,29894976.0
PC,Other,Seychelles,794023.0
PC,Other,Sierra Leone,5986814.0
PC,Other,Solomon Islands,16668.0
PC,Other,South Africa,10632.0
PC,Other,Sri Lanka,2469594.0
PC,Other,Suriname,1116254.0
PC,Other,Tanzania,7099470.0
PC,Other,Thailand,1611401.0
PC,Other,Togo,7652531.0
PC,Other,Tunisia,5531929.0
PC,Other,Turkey,1164931.0
PC,Other,Uganda,5158955.0
PC,Other,Ukraine,5988648.0
PC,Other,Uruguay,890637.0
PC,Other,Vanuatu,6299.0
PC,Other,Venezuela,8463594.0
PC,Other,Yemen,4056850.0
PC,Other,Zambia,9723878.0
STATE,Administrative Costs,Afghanistan,3289.0
STATE,Administrative Costs,Azerbaijan,429.0
STATE,Administrative Costs,Georgia,27121.0
STATE,Administrative Costs,India,52157.0
STATE,Administrative Costs,Kazakhstan,39852.0
STATE,Administrative Costs,Kosovo,48754.0
STATE,Administrative Costs,Kyrgyzstan,7302.0
STATE,Administrative Costs,Mongolia,989.0
STATE,Administrative Costs,Montenegro,7926.0
STATE,Administrative Costs,North Macedonia,46905.0
STATE,Administrative Costs,Philippines,38519.0
STATE,Administrative Costs,Poland,1572.0
STATE,Administrative Costs,Sri Lanka,10002.0
STATE,Administrative Costs,Thailand,71794.0
STATE,Administrative Costs,Turkey,14082.0
STATE,Administrative Costs,Turkmenistan,4694.0
STATE,Administrative Costs,Uzbekistan,8183.0
STATE,Administrative Costs,Vietnam,589.0
STATE,Agriculture,Fiji,117158.0
STATE,Agriculture,Gabon,3446.0
STATE,Agriculture,Georgia,43920.0
STATE,Agriculture,Indonesia,71548.0
STATE,Economic Growth,Afghanistan,635000.0
STATE,Economic Growth,Algeria,28664.0
STATE,Economic Growth,Argentina,149400.0
STATE,Economic Growth,Armenia,203681.0
STATE,Economic Growth,Azerbaijan,58547.0
STATE,Economic Growth,Bangladesh,108812.0
STATE,Economic Growth,Bolivia,180659.0
STATE,Economic Growth,Bosnia and Herzegovina,2554.0
STATE,Economic Growth,Burma (Myanmar),75171.0
STATE,Economic Growth,China (P.R.C.),528409.0
STATE,Economic Growth,Colombia,69792.0
STATE,Economic Growth,Congo (Kinshasa),271130.0
STATE,Economic Growth,Cote d'Ivoire,365334.0
STATE,Economic Growth,Cuba,201953.0
STATE,Economic Growth,Ecuador,171898.0
STATE,Economic Growth,Egypt,108773.0
STATE,Economic Growth,Ethiopia,668389.0
STATE,Economic Growth,Ghana,126662.0
STATE,Economic Growth,Guatemala,633859.0
STATE,Economic Growth,India,642789.0
STATE,Economic Growth,Indonesia,208370.0
STATE,Economic Growth,Iraq,2980316.0
STATE,Economic Growth,Jordan,259734.0
STATE,Economic Growth,Kosovo,63589.0
STATE,Economic Growth,Mexico,186646.0
STATE,Economic Growth,Morocco,101668.0
STATE,Economic Growth,North Macedonia,185310.0
STATE,Economic Growth,Pakistan,959479.0
STATE,Economic Growth,Peru,193890.0
STATE,Economic Growth,Romania,356125.0
STATE,Economic Growth,Serbia,2627.0
STATE,Economic Growth,South Africa,323228.0
STATE,Economic Growth,Sri Lanka,183007.0
STATE,Economic Growth,Thailand,75886.0
STATE,Economic Growth,Tunisia,700000.0
STATE,Economic Growth,Turkey,439667.0
STATE,Economic Growth,Turkmenistan,506407.0
STATE,Economic Growth,Ukraine,511731.0
STATE,Economic Growth,Uzbekistan,49657.0
STATE,Economic Growth,Venezuela,172238.0
STATE,Economic Growth,West Bank/Gaza,218573.0
STATE,Economic Growth,Yemen,169837.0
STATE,Economic Growth,Zimbabwe,250338.0
STATE,Education,Afghanistan,343200.0
STATE,Education,Belarus,27629.0
STATE,Education,China (P.R.C.),503755.0
STATE,Education,Egypt,3300000.0
STATE,Education,Israel,813509.0
STATE,Education,Libya,304338.0
STATE,Education,Marshall Islands,17682.0
STATE,Education,Pakistan,49693.0
STATE,Education,Russia,39361.0
STATE,Education,Yemen,75407.0
STATE,Governance,Afghanistan,780865272.0
STATE,Governance,Albania,11254424.0
STATE,Governance,Algeria,1008405.0
STATE,Governance,Angola,15991115.0
STATE,Governance,Argentina,2031373.0
STATE,Governance,Armenia,3797610.0
STATE,Governance,Azerbaijan,6048695.0
STATE,Governance,Bahamas,4756899.0
STATE,Governance,Bahrain,417613.0
STATE,Governance,Bangladesh,12553237.0
STATE,Governance,Barbados,4744668.0
STATE,Governance,Belarus,3927899.0
STATE,Governance,Benin,15750000.0
STATE,Governance,Bhutan,1214709.0
STATE,Governance,Bolivia,225918809.0
STATE,Governance,Bosnia and Herzegovina,23633639.0
STATE,Governance,Brazil,2552498.0
STATE,Governance,Bulgaria,1671575.0
STATE,Governance,Burkina Faso,2371597.0
STATE,Governance,Burma (Myanmar),19496652.0
STATE,Governance,Burundi,1009161.0
STATE,Governance,Cambodia,10329030.0
STATE,Governance,Cameroon,1140942.0
STATE,Governance,Central African Republic,17441432.0
STATE,Governance,Chad,5047831.0
STATE,Governance,Chile,570463.0
STATE,Governance,China (P.R. Hong Kong),358756.0
STATE,Governance,China (P.R.C.),23056060.0
STATE,Governance,Colombia,1959577686.0
STATE,Governance,Congo (Kinshasa),18717119.0
STATE,Governance,Costa Rica,64027.0
STATE,Governance,Cote d'Ivoire,2724074.0
STATE,Governance,Croatia,7874494.0
STATE,Governance,Cuba,8643011.0
STATE,Governance,Cyprus,58439.0
STATE,Governance,Czechia,132638.0
STATE,Governance,Djibouti,922665.0
STATE,Governance,Dominican Republic,6241032.0
STATE,Governance,Ecuador,9635809.0
STATE,Governance,Egypt,6005310.0
STATE,Governance,El Salvador,1459728.0
STATE,Governance,Equatorial Guinea,54488.0
STATE,Governance,Eritrea,40174.0
STATE,Governance,Estonia,319953.0
STATE,Governance,Eswatini,101725.0
STATE,Governance,Ethiopia,5477236.0
STATE,Governance,Fiji,132963.0
STATE,Governance,Gabon,104165.0
STATE,Governance,Gambia,40776.0
STATE,Governance,Georgia,36898892.0
STATE,Governance,Ghana,370886.0
STATE,Governance,Guatemala,51776774.0
STATE,Governance,Guinea,529778.0
STATE,Governance,Guinea-Bissau,916829.0
STATE,Governance,Guyana,379312.0
STATE,Governance,Haiti,65211305.0
STATE,Governance,Honduras,4559692.0
STATE,Governance,Hungary,1911944.0
STATE,Governance,India,13467940.0
STATE,Governance,Indonesia,13681046.0
STATE,Governance,Iran,2087913.0
STATE,Governance,Iraq,1297032755.0
STATE,Governance,Israel,121710.0
STATE,Governance,Jamaica,3767358.0
STATE,Governance,Japan,583721.0
STATE,Governance,Jordan,48146222.0
STATE,Governance,Kazakhstan,6155839.0
STATE,Governance,Kenya,8352421.0
STATE,Governance,Korea Republic,244898.0
STATE,Governance,"Korea, Democratic Republic",4126197.0
STATE,Governance,Kosovo,17915881.0
STATE,Governance,Kuwait,696645.0
STATE,Governance,Kyrgyzstan,19763634.0
STATE,Governance,Laos,28816203.0
STATE,Governance,Latvia,77074.0
STATE,Governance,Lebanon,22864911.0
STATE,Governance,Lesotho,21692.0
STATE,Governance,Liberia,71492561.0
STATE,Governance,Libya,5452689.0
STATE,Governance,Lithuania,339876.0
STATE,Governance,Macau,14071.0
STATE,Governance,Madagascar,805815.0
STATE,Governance,Malawi,496211.0
STATE,Governance,Malaysia,2541756.0
STATE,Governance,Maldives,127398.0
STATE,Governance,Mali,3241257.0
STATE,Governance,Malta,521566.0
STATE,Governance,Mauritania,2361547.0
STATE,Governance,Mauritius,690453.0
STATE,Governance,Mexico,262069251.0
STATE,Governance,Moldova,8970156.0
STATE,Governance,Mongolia,296128.0
STATE,Governance,Montenegro,2223273.0
STATE,Governance,Morocco,13656038.0
STATE,Governance,Mozambique,95274.0
STATE,Governance,Namibia,56343.0
STATE,Governance,Nepal,1557413.0
STATE,Governance,Nicaragua,2529125.0
STATE,Governance,Niger,6519002.0
STATE,Governance,Nigeria,9935049.0
STATE,Governance,North Macedonia,6055154.0
STATE,Governance,Oman,2792494.0
STATE,Governance,Pakistan,76474168.0
STATE,Governance,Panama,18328081.0
STATE,Governance,Paraguay,2674947.0
STATE,Governance,Peru,180688811.0
STATE,Governance,Philippines,18267340.0
STATE,Governance,Poland,400652.0
STATE,Governance,Qatar,3356.0
STATE,Governance,Romania,822262.0
STATE,Governance,Russia,35383223.0
STATE,Governance,Rwanda,214900.0
STATE,Governance,Samoa,69618.0
STATE,Governance,Saudi Arabia,215105.0
STATE,Governance,Senegal,1716745.0
STATE,Governance,Serbia,4323546.0
STATE,Governance,Sierra Leone,16753622.0
STATE,Governance,Singapore,224835.0
STATE,Governance,Slovak Republic,696984.0
STATE,Governance,Slovenia,325065.0
STATE,Governance,Solomon Islands,384495.0
STATE,Governance,Somalia,9518708.0
STATE,Governance,South Africa,1036895.0
STATE,Governance,South Sudan,20787588.0
STATE,Governance,Sri Lanka,13793925.0
STATE,Governance,Sudan,1491570.0
STATE,Governance,Suriname,6784.0
STATE,Governance,Syria,7183954.0
STATE,Governance,Taiwan,473653.0
STATE,Governance,Tajikistan,29991280.0
STATE,Governance,Tanzania,6364831.0
STATE,Governance,Thailand,15906455.0
STATE,Governance,Timor-Leste,1513775.0
STATE,Governance,Togo,186383.0
STATE,Governance,Trinidad and Tobago,362340.0
STATE,Governance,Tunisia,24573891.0
STATE,Governance,Turkey,5295587.0
STATE,Governance,Turkmenistan,2268240.0
STATE,Governance,Uganda,9488197.0
STATE,Governance,Ukraine,25928354.0
STATE,Governance,United Arab Emirates,157518.0
STATE,Governance,Uzbekistan,3626552.0
STATE,Governance,Venezuela,3474890.0
STATE,Governance,Vietnam,11128248.0
STATE,Governance,West Bank/Gaza,2827189.0
STATE,Governance,Yemen,5683085.0
STATE,Governance,Zambia,675962.0
STATE,Governance,Zimbabwe,5293863.0
STATE,Health and Population,Botswana,6351146.0
STATE,Health and Population,Cameroon,33665.0
STATE,Health and Population,China (P.R.C.),70423.0
STATE,Health and Population,Cote d'Ivoire,52830.0
STATE,Health and Population,Egypt,22455.0
STATE,Health and Population,Eswatini,731399.0
STATE,Health and Population,Ethiopia,7445315.0
STATE,Health and Population,Ghana,477695.0
STATE,Health and Population,Guyana,65155.0
STATE,Health and Population,Haiti,188129.0
STATE,Health and Population,Kenya,390996.0
STATE,Health and Population,Lesotho,717789.0
STATE,Health and Population,Malawi,1843106.0
STATE,Health and Population,Mozambique,1167819.0
STATE,Health and Population,Namibia,2489010.0
STATE,Health and Population,Nigeria,926495.0
STATE,Health and Population,Rwanda,77170.0
STATE,Health and Population,South Africa,628226.0
STATE,Health and Population,Tanzania,14674720.0
STATE,Health and Population,Thailand,108249.0
STATE,Health and Population,Uganda,2213695.0
STATE,Health and Population,Zambia,1582248.0
STATE,Humanitarian,Afghanistan,93114597.0
STATE,Humanitarian,Albania,571030.0
STATE,Humanitarian,Algeria,12063859.0
STATE,Humanitarian,Angola,5684118.0
STATE,Humanitarian,Armenia,44919.0
STATE,Humanitarian,Azerbaijan,700379.0
STATE,Humanitarian,Bahamas,44746.0
STATE,Humanitarian,Bangladesh,91461991.0
STATE,Humanitarian,Belarus,121708.0
STATE,Humanitarian,Benin,16425.0
STATE,Humanitarian,Bosnia and Herzegovina,1673635.0
STATE,Humanitarian,Botswana,52072.0
STATE,Humanitarian,Brazil,1951807.0
STATE,Humanitarian,Bulgaria,27086.0
STATE,Humanitarian,Burkina Faso,964560.0
STATE,Humanitarian,Burma (Myanmar),965956.0
STATE,Humanitarian,Burundi,9927595.0
STATE,Humanitarian,Cameroon,25694254.0
STATE,Humanitarian,Central African Republic,15141628.0
STATE,Humanitarian,Chad,40558054.0
STATE,Humanitarian,China (P.R.C.),1383679.0
STATE,Humanitarian,Colombia,10957071.0
STATE,Humanitarian,Congo (Kinshasa),83262147.0
STATE,Humanitarian,Costa Rica,1012244.0
STATE,Humanitarian,Cote d'Ivoire,338646.0
STATE,Humanitarian,Croatia,1725069.0
STATE,Humanitarian,Cuba,4199770.0
STATE,Humanitarian,Djibouti,5470060.0
STATE,Humanitarian,Dominican Republic,194105.0
STATE,Humanitarian,Ecuador,3993711.0
STATE,Humanitarian,Egypt,17567242.0
STATE,Humanitarian,Eritrea,4859872.0
STATE,Humanitarian,Ethiopia,94986085.0
STATE,Humanitarian,Gambia,43267.0
STATE,Humanitarian,Georgia,855045.0
STATE,Humanitarian,Ghana,523783.0
STATE,Humanitarian,Guinea,7049790.0
STATE,Humanitarian,Haiti,1310400.0
STATE,Humanitarian,India,3645504.0
STATE,Humanitarian,Iran,1170543.0
STATE,Humanitarian,Iraq,276608225.0
STATE,Humanitarian,Ireland,17094.0
STATE,Humanitarian,Israel,240981151.0
STATE,Humanitarian,Jordan,216111656.0
STATE,Humanitarian,Kazakhstan,573010.0
STATE,Humanitarian,Kenya,83183151.0
STATE,Humanitarian,Kosovo,202026.0
STATE,Humanitarian,Kyrgyzstan,2571316.0
STATE,Humanitarian,Laos,75660.0
STATE,Humanitarian,Lebanon,133078301.0
STATE,Humanitarian,Liberia,20554062.0
STATE,Humanitarian,Libya,115770430.0
STATE,Humanitarian,Malawi,15503.0
STATE,Humanitarian,Malaysia,2388051.0
STATE,Humanitarian,Malta,25485.0
STATE,Humanitarian,Mauritania,3620141.0
STATE,Humanitarian,Moldova,437588.0
STATE,Humanitarian,Montenegro,193956.0
STATE,Humanitarian,Mozambique,1285366.0
STATE,Humanitarian,Namibia,29219.0
STATE,Humanitarian,Nepal,4487663.0
STATE,Humanitarian,Niger,3945650.0
